"Continent","Age Group","Year","Mental Disorder","Percent"
"Africa","40-59 years",2019,"Bipolar disorder",5.03557332802107
"Africa","40-59 years",2019,"Depressive disorders",41.9230098603776
"Africa","40-59 years",2019,"Eating disorders",0.271668422444167
"Africa","40-59 years",2019,"Schizophrenia",2.45923167477404
"Africa","60-79 years",1990,"Anxiety disorders",5.58996637405511
"Africa","60-79 years",1990,"Bipolar disorder",0.996914745854852
"Africa","60-79 years",1990,"Depressive disorders",11.8413730811609
"Africa","60-79 years",1990,"Eating disorders",0
"Africa","60-79 years",1990,"Schizophrenia",0.342808069299567
"Africa","60-79 years",1991,"Anxiety disorders",5.58480635483493
"Africa","60-79 years",1991,"Bipolar disorder",0.996442722589718
"Africa","60-79 years",1991,"Depressive disorders",11.8375397085888
"Africa","60-79 years",1991,"Eating disorders",0
"Africa","60-79 years",1991,"Schizophrenia",0.342754959203618
"Africa","60-79 years",1992,"Anxiety disorders",5.58070796295008
"Africa","60-79 years",1992,"Bipolar disorder",0.995944478175961
"Africa","60-79 years",1992,"Depressive disorders",11.8357044533122
"Africa","60-79 years",1992,"Eating disorders",0
"Africa","60-79 years",1992,"Schizophrenia",0.342640144328841
"Africa","60-79 years",1993,"Anxiety disorders",5.577408950425
"Africa","60-79 years",1993,"Bipolar disorder",0.995272900456221
"Africa","60-79 years",1993,"Depressive disorders",11.8369614791056
"Africa","60-79 years",1993,"Eating disorders",0
"Africa","60-79 years",1993,"Schizophrenia",0.342405810561159
"Africa","60-79 years",1994,"Anxiety disorders",5.57631014601331
"Africa","60-79 years",1994,"Bipolar disorder",0.995145065299468
"Africa","60-79 years",1994,"Depressive disorders",11.8371484283269
"Africa","60-79 years",1994,"Eating disorders",0
"Africa","60-79 years",1994,"Schizophrenia",0.342426628994793
"Africa","60-79 years",1995,"Anxiety disorders",5.57699302200994
"Africa","60-79 years",1995,"Bipolar disorder",0.995252222962839
"Africa","60-79 years",1995,"Depressive disorders",11.8413785643153
"Africa","60-79 years",1995,"Eating disorders",0
"Africa","60-79 years",1995,"Schizophrenia",0.342503314909316
"Africa","60-79 years",1996,"Anxiety disorders",5.57836239284662
"Africa","60-79 years",1996,"Bipolar disorder",0.995162599859572
"Africa","60-79 years",1996,"Depressive disorders",11.8632361990131
"Africa","60-79 years",1996,"Eating disorders",0
"Africa","60-79 years",1996,"Schizophrenia",0.342387353267411
"Africa","60-79 years",1997,"Anxiety disorders",5.58023108995352
"Africa","60-79 years",1997,"Bipolar disorder",0.995055999917613
"Africa","60-79 years",1997,"Depressive disorders",11.9014082177991
"Africa","60-79 years",1997,"Eating disorders",0
"Africa","60-79 years",1997,"Schizophrenia",0.342207204108417
"Africa","60-79 years",1998,"Anxiety disorders",5.58215754016462
"Africa","60-79 years",1998,"Bipolar disorder",0.994906277187619
"Africa","60-79 years",1998,"Depressive disorders",11.9477767764717
"Africa","60-79 years",1998,"Eating disorders",0
"Africa","60-79 years",1998,"Schizophrenia",0.341990897531755
"Africa","60-79 years",1999,"Anxiety disorders",5.58398732712428
"Africa","60-79 years",1999,"Bipolar disorder",0.994684231210623
"Africa","60-79 years",1999,"Depressive disorders",11.9866282106137
"Africa","60-79 years",1999,"Eating disorders",0
"Africa","60-79 years",1999,"Schizophrenia",0.341796790124029
"Africa","60-79 years",2000,"Anxiety disorders",5.58566342481472
"Africa","60-79 years",2000,"Bipolar disorder",0.99461203147379
"Africa","60-79 years",2000,"Depressive disorders",12.0053355434483
"Africa","60-79 years",2000,"Eating disorders",0
"Africa","60-79 years",2000,"Schizophrenia",0.341845002129684
"Africa","60-79 years",2001,"Anxiety disorders",5.58632471692298
"Africa","60-79 years",2001,"Bipolar disorder",0.99438193981118
"Africa","60-79 years",2001,"Depressive disorders",12.0081113658729
"Africa","60-79 years",2001,"Eating disorders",0
"Africa","60-79 years",2001,"Schizophrenia",0.341972012773167
"Africa","60-79 years",2002,"Anxiety disorders",5.58616832010807
"Africa","60-79 years",2002,"Bipolar disorder",0.994160979734394
"Africa","60-79 years",2002,"Depressive disorders",12.0058193732859
"Africa","60-79 years",2002,"Eating disorders",0
"Africa","60-79 years",2002,"Schizophrenia",0.342244319115079
"Africa","60-79 years",2003,"Anxiety disorders",5.58549868734563
"Africa","60-79 years",2003,"Bipolar disorder",0.993925688624827
"Africa","60-79 years",2003,"Depressive disorders",11.9997379416844
"Africa","60-79 years",2003,"Eating disorders",0
"Africa","60-79 years",2003,"Schizophrenia",0.342572563677368
"Africa","60-79 years",2004,"Anxiety disorders",5.58506589866097
"Africa","60-79 years",2004,"Bipolar disorder",0.993708671863693
"Africa","60-79 years",2004,"Depressive disorders",11.9932079983312
"Africa","60-79 years",2004,"Eating disorders",0
"Africa","60-79 years",2004,"Schizophrenia",0.342920564603012
"Africa","60-79 years",2005,"Anxiety disorders",5.58549695794752
"Africa","60-79 years",2005,"Bipolar disorder",0.993491743998686
"Africa","60-79 years",2005,"Depressive disorders",11.9850374064722
"Africa","60-79 years",2005,"Eating disorders",0
"Africa","60-79 years",2005,"Schizophrenia",0.343205323399916
"Africa","60-79 years",2006,"Anxiety disorders",5.58908870013103
"Africa","60-79 years",2006,"Bipolar disorder",0.993519299112884
"Africa","60-79 years",2006,"Depressive disorders",11.9766839760966
"Africa","60-79 years",2006,"Eating disorders",0
"Africa","60-79 years",2006,"Schizophrenia",0.343692318995831
"Africa","60-79 years",2007,"Anxiety disorders",5.59574952602531
"Africa","60-79 years",2007,"Bipolar disorder",0.993437954878481
"Africa","60-79 years",2007,"Depressive disorders",11.9646112480171
"Africa","60-79 years",2007,"Eating disorders",0
"Africa","60-79 years",2007,"Schizophrenia",0.34427260576885
"Africa","60-79 years",2008,"Anxiety disorders",5.60411874245644
"Africa","60-79 years",2008,"Bipolar disorder",0.993565000432237
"Africa","60-79 years",2008,"Depressive disorders",11.9499060235125
"Africa","60-79 years",2008,"Eating disorders",0
"Africa","60-79 years",2008,"Schizophrenia",0.345015538467217
"Africa","60-79 years",2009,"Anxiety disorders",5.61261827838267
"Africa","60-79 years",2009,"Bipolar disorder",0.99360137241753
"Africa","60-79 years",2009,"Depressive disorders",11.9345699911547
"Africa","60-79 years",2009,"Eating disorders",0
"Africa","60-79 years",2009,"Schizophrenia",0.345649205165577
"Africa","60-79 years",2010,"Anxiety disorders",5.61954362356723
"Africa","60-79 years",2010,"Bipolar disorder",0.993388893468069
"Africa","60-79 years",2010,"Depressive disorders",11.9219616014905
"Africa","60-79 years",2010,"Eating disorders",0
"Africa","60-79 years",2010,"Schizophrenia",0.345977921778378
"Africa","60-79 years",2011,"Anxiety disorders",5.63340857830711
"Africa","60-79 years",2011,"Bipolar disorder",0.994770826334743
"Africa","60-79 years",2011,"Depressive disorders",11.9019687168371
"Africa","60-79 years",2011,"Eating disorders",0
"Africa","60-79 years",2011,"Schizophrenia",0.347210603394621
"Africa","60-79 years",2012,"Anxiety disorders",5.65483267156764
"Africa","60-79 years",2012,"Bipolar disorder",0.996085299759681
"Africa","60-79 years",2012,"Depressive disorders",11.8757685153925
"Africa","60-79 years",2012,"Eating disorders",0
"Africa","60-79 years",2012,"Schizophrenia",0.348424682119482
"Africa","60-79 years",2013,"Anxiety disorders",5.67920756925955
"Africa","60-79 years",2013,"Bipolar disorder",0.997296184029624
"Africa","60-79 years",2013,"Depressive disorders",11.8497387085224
"Africa","60-79 years",2013,"Eating disorders",0
"Africa","60-79 years",2013,"Schizophrenia",0.349569495045078
"Africa","60-79 years",2014,"Anxiety disorders",5.7022239795825
"Africa","60-79 years",2014,"Bipolar disorder",0.998565007698208
"Africa","60-79 years",2014,"Depressive disorders",11.8273442621647
"Africa","60-79 years",2014,"Eating disorders",0
"Africa","60-79 years",2014,"Schizophrenia",0.350706478466354
"Africa","60-79 years",2015,"Anxiety disorders",5.71950966687319
"Africa","60-79 years",2015,"Bipolar disorder",0.999838892061996
"Africa","60-79 years",2015,"Depressive disorders",11.8164316734228
"Africa","60-79 years",2015,"Eating disorders",0
"Africa","60-79 years",2015,"Schizophrenia",0.351791478880969
"Africa","60-79 years",2016,"Anxiety disorders",5.73543243784868
"Africa","60-79 years",2016,"Bipolar disorder",1.00037712075772
"Africa","60-79 years",2016,"Depressive disorders",11.8196918314135
"Africa","60-79 years",2016,"Eating disorders",0
"Africa","60-79 years",2016,"Schizophrenia",0.352631731658032
"Africa","60-79 years",2017,"Anxiety disorders",5.74670643998462
"Africa","60-79 years",2017,"Bipolar disorder",1.00105633305383
"Africa","60-79 years",2017,"Depressive disorders",11.8240530539303
"Africa","60-79 years",2017,"Eating disorders",0
"Africa","60-79 years",2017,"Schizophrenia",0.353555272919817
"Africa","60-79 years",2018,"Anxiety disorders",5.74449236041586
"Africa","60-79 years",2018,"Bipolar disorder",1.00171771221051
"Africa","60-79 years",2018,"Depressive disorders",11.834769768719
"Africa","60-79 years",2018,"Eating disorders",0
"Africa","60-79 years",2018,"Schizophrenia",0.354283397410934
"Africa","60-79 years",2019,"Anxiety disorders",5.73357139151225
"Africa","60-79 years",2019,"Bipolar disorder",1.00237387781619
"Africa","60-79 years",2019,"Depressive disorders",11.8544636321339
"Africa","60-79 years",2019,"Eating disorders",0
"Africa","60-79 years",2019,"Schizophrenia",0.355106882951462
"Africa","80+ years",1990,"Anxiety disorders",4.65268857498797
"Africa","80+ years",1990,"Bipolar disorder",0.506068590962815
"Africa","80+ years",1990,"Depressive disorders",12.3880368980263
"Africa","80+ years",1990,"Eating disorders",0
"Africa","80+ years",1990,"Schizophrenia",0.111883301601763
"Africa","80+ years",1991,"Anxiety disorders",4.64587997584669
"Africa","80+ years",1991,"Bipolar disorder",0.50586426565058
"Africa","80+ years",1991,"Depressive disorders",12.38267446795
"Africa","80+ years",1991,"Eating disorders",0
"Africa","80+ years",1991,"Schizophrenia",0.111697274304875
"Africa","80+ years",1992,"Anxiety disorders",4.64039894665304
"Africa","80+ years",1992,"Bipolar disorder",0.505731832289598
"Africa","80+ years",1992,"Depressive disorders",12.3774429863697
"Africa","80+ years",1992,"Eating disorders",0
"Africa","80+ years",1992,"Schizophrenia",0.111563700685404
"Africa","80+ years",1993,"Anxiety disorders",4.63621995252887
"Africa","80+ years",1993,"Bipolar disorder",0.505705713136857
"Africa","80+ years",1993,"Depressive disorders",12.3760629785814
"Africa","80+ years",1993,"Eating disorders",0
"Africa","80+ years",1993,"Schizophrenia",0.111499801411679
"Africa","80+ years",1994,"Anxiety disorders",4.63351169694988
"Africa","80+ years",1994,"Bipolar disorder",0.505610632776516
"Africa","80+ years",1994,"Depressive disorders",12.3773994430402
"Africa","80+ years",1994,"Eating disorders",0
"Africa","80+ years",1994,"Schizophrenia",0.111438652529403
"Africa","80+ years",1995,"Anxiety disorders",4.63216895918424
"Africa","80+ years",1995,"Bipolar disorder",0.505578777467753
"Africa","80+ years",1995,"Depressive disorders",12.3804500323596
"Africa","80+ years",1995,"Eating disorders",0
"Africa","80+ years",1995,"Schizophrenia",0.11143652760734
"Africa","80+ years",1996,"Anxiety disorders",4.63190510687762
"Africa","80+ years",1996,"Bipolar disorder",0.505446830896678
"Africa","80+ years",1996,"Depressive disorders",12.3964702120732
"Africa","80+ years",1996,"Eating disorders",0
"Africa","80+ years",1996,"Schizophrenia",0.111434701619843
"Africa","80+ years",1997,"Anxiety disorders",4.63277611435465
"Africa","80+ years",1997,"Bipolar disorder",0.505254189677445
"Africa","80+ years",1997,"Depressive disorders",12.4297475642525
"Africa","80+ years",1997,"Eating disorders",0
"Africa","80+ years",1997,"Schizophrenia",0.111464532237185
"Africa","80+ years",1998,"Anxiety disorders",4.63441798135936
"Africa","80+ years",1998,"Bipolar disorder",0.505067214524966
"Africa","80+ years",1998,"Depressive disorders",12.4686669550067
"Africa","80+ years",1998,"Eating disorders",0
"Africa","80+ years",1998,"Schizophrenia",0.111538629781851
"Africa","80+ years",1999,"Anxiety disorders",4.63553882223638
"Africa","80+ years",1999,"Bipolar disorder",0.504772163688689
"Africa","80+ years",1999,"Depressive disorders",12.5008971254464
"Africa","80+ years",1999,"Eating disorders",0
"Africa","80+ years",1999,"Schizophrenia",0.111596525222685
"Africa","80+ years",2000,"Anxiety disorders",4.63582897763202
"Africa","80+ years",2000,"Bipolar disorder",0.504469469433706
"Africa","80+ years",2000,"Depressive disorders",12.5184881812064
"Africa","80+ years",2000,"Eating disorders",0
"Africa","80+ years",2000,"Schizophrenia",0.111670676266268
"Africa","80+ years",2001,"Anxiety disorders",4.63499699612097
"Africa","80+ years",2001,"Bipolar disorder",0.504231260626033
"Africa","80+ years",2001,"Depressive disorders",12.5261085822716
"Africa","80+ years",2001,"Eating disorders",0
"Africa","80+ years",2001,"Schizophrenia",0.111830642106126
"Africa","80+ years",2002,"Anxiety disorders",4.63341557397497
"Africa","80+ years",2002,"Bipolar disorder",0.503979732032841
"Africa","80+ years",2002,"Depressive disorders",12.5308776609085
"Africa","80+ years",2002,"Eating disorders",0
"Africa","80+ years",2002,"Schizophrenia",0.112043524211952
"Africa","80+ years",2003,"Anxiety disorders",4.63164782020474
"Africa","80+ years",2003,"Bipolar disorder",0.503702514739159
"Africa","80+ years",2003,"Depressive disorders",12.5344133475901
"Africa","80+ years",2003,"Eating disorders",0
"Africa","80+ years",2003,"Schizophrenia",0.112280562477685
"Africa","80+ years",2004,"Anxiety disorders",4.63088394577032
"Africa","80+ years",2004,"Bipolar disorder",0.503454994285604
"Africa","80+ years",2004,"Depressive disorders",12.5371020054223
"Africa","80+ years",2004,"Eating disorders",0
"Africa","80+ years",2004,"Schizophrenia",0.112542461375744
"Africa","80+ years",2005,"Anxiety disorders",4.63076525924047
"Africa","80+ years",2005,"Bipolar disorder",0.503213479554963
"Africa","80+ years",2005,"Depressive disorders",12.5384341907348
"Africa","80+ years",2005,"Eating disorders",0
"Africa","80+ years",2005,"Schizophrenia",0.112795506438522
"Africa","80+ years",2006,"Anxiety disorders",4.63244503075212
"Africa","80+ years",2006,"Bipolar disorder",0.502999218566337
"Africa","80+ years",2006,"Depressive disorders",12.5383855423804
"Africa","80+ years",2006,"Eating disorders",0
"Africa","80+ years",2006,"Schizophrenia",0.113133429400172
"Africa","80+ years",2007,"Anxiety disorders",4.63688645693567
"Africa","80+ years",2007,"Bipolar disorder",0.502901889126142
"Africa","80+ years",2007,"Depressive disorders",12.5388666394135
"Africa","80+ years",2007,"Eating disorders",0
"Africa","80+ years",2007,"Schizophrenia",0.113656705606808
"Africa","80+ years",2008,"Anxiety disorders",4.64252648596206
"Africa","80+ years",2008,"Bipolar disorder",0.502735074640099
"Africa","80+ years",2008,"Depressive disorders",12.5348880899859
"Africa","80+ years",2008,"Eating disorders",0
"Africa","80+ years",2008,"Schizophrenia",0.114204204763208
"Africa","80+ years",2009,"Anxiety disorders",4.64907097483668
"Africa","80+ years",2009,"Bipolar disorder",0.502624648387696
"Africa","80+ years",2009,"Depressive disorders",12.5322690617476
"Africa","80+ years",2009,"Eating disorders",0
"Africa","80+ years",2009,"Schizophrenia",0.114754049448851
"Africa","80+ years",2010,"Anxiety disorders",4.6553770008799
"Africa","80+ years",2010,"Bipolar disorder",0.502524597880981
